model,noise,type,PSNR,MSE
admm_tv,poi50,original,14.2,0.03824021030372933
admm_tv,poi50,denoised,14.2,0.03817143007784194
admm_tv,poi50,original,14.2,0.03809852556708958
admm_tv,poi50,denoised,14.2,0.03801967281238742
admm_tv,poi50,original,14.2,0.038114512110726646
admm_tv,poi50,denoised,14.2,0.03803420888591621
admm_tv,poi50,original,14.2,0.038113976931949255
admm_tv,poi50,denoised,14.2,0.0380229166368273
admm_tv,poi50,original,14.2,0.037958057670126874
admm_tv,poi50,denoised,14.2,0.03786219853269841
admm_tv,poi50,original,14.2,0.03794710995770857
admm_tv,poi50,denoised,14.2,0.03784015926656499
admm_tv,poi50,original,14.2,0.03789019569396386
admm_tv,poi50,denoised,14.2,0.0377694003271056
admm_tv,poi50,original,14.2,0.03769983929257977
admm_tv,poi50,denoised,14.3,0.03754352409827969
admm_tv,poi50,original,14.1,0.03885128181468666
admm_tv,poi50,denoised,14.1,0.03888479761629944
admm_tv,poi50,original,14.3,0.03751830795847751
admm_tv,poi50,denoised,14.3,0.0373637600128373
admm_tv,poi50,original,14.1,0.038762693194925035
admm_tv,poi50,denoised,14.1,0.03877832107022289
admm_tv,poi50,original,14.1,0.03894250711264899
admm_tv,poi50,denoised,14.1,0.0389769104316223
admm_tv,poi50,original,14.1,0.038663681276432146
admm_tv,poi50,denoised,14.1,0.03867519708797173
admm_tv,poi50,original,14.1,0.03847955247981546
admm_tv,poi50,denoised,14.2,0.03845641950371189
admm_tv,poi50,original,14.1,0.03890146981930027
admm_tv,poi50,denoised,14.1,0.03892681533022902
admm_tv,poi50,original,14.1,0.03919493079584776
admm_tv,poi50,denoised,14.1,0.03925878162897321
admm_tv,poi50,original,14.1,0.03931082276047674
admm_tv,poi50,denoised,14.0,0.03936723288306131
admm_tv,poi50,original,14.1,0.03885874432910419
admm_tv,poi50,denoised,14.1,0.03891671799813081
admm_tv,poi50,original,14.1,0.038720103037293355
admm_tv,poi50,denoised,14.1,0.0386911547533898
admm_tv,poi50,original,14.1,0.03875169242599
admm_tv,poi50,denoised,14.1,0.03874282283527269
admm_tv,poi50,original,14.1,0.038879788927335644
admm_tv,poi50,denoised,14.1,0.03887826267948976
admm_tv,poi50,original,14.1,0.03885112764321415
admm_tv,poi50,denoised,14.1,0.038848599971244666
admm_tv,poi50,original,14.1,0.03904432103037293
admm_tv,poi50,denoised,14.1,0.03904283456200618
admm_tv,poi50,original,14.1,0.03890333333333333
admm_tv,poi50,denoised,14.1,0.03888764914662709
admm_tv,poi50,original,14.1,0.038874503267973856
admm_tv,poi50,denoised,14.1,0.03885990042858875
admm_tv,poi50,original,14.1,0.03886847635524799
admm_tv,poi50,denoised,14.1,0.03886371075036331
admm_tv,poi50,original,14.2,0.03845218531334102
admm_tv,poi50,denoised,14.2,0.03839944697064287
admm_tv,poi50,original,14.1,0.03845964705882353
admm_tv,poi50,denoised,14.2,0.03841295270166829
admm_tv,poi50,original,14.1,0.03901374702037678
admm_tv,poi50,denoised,14.1,0.03908836290365535
admm_tv,poi50,original,14.1,0.03917882083813918
admm_tv,poi50,denoised,14.1,0.03918986851507379
admm_tv,poi50,original,14.1,0.03896367320261438
admm_tv,poi50,denoised,14.1,0.039000221476171194
admm_tv,poi50,original,14.1,0.03877912841214917
admm_tv,poi50,denoised,14.1,0.038800861019424045
admm_tv,poi50,original,14.1,0.03885156708958093
admm_tv,poi50,denoised,14.1,0.038850783474474994
admm_tv,poi50,original,14.1,0.03877136178392926
admm_tv,poi50,denoised,14.1,0.03874875821487507
admm_tv,poi50,original,14.1,0.03876359169550173
admm_tv,poi50,denoised,14.1,0.03872005035738364
admm_tv,poi50,original,14.1,0.03858488350634372
admm_tv,poi50,denoised,14.1,0.03853117432009102
admm_tv,poi50,original,14.1,0.03868985505574779
admm_tv,poi50,denoised,14.1,0.03865671157565655
admm_tv,poiimg,original,50.3,9.30065359477124e-06
admm_tv,poiimg,denoised,39.4,0.00011355427836408438
admm_tv,poiimg,original,50.0,1.0050749711649351e-05
admm_tv,poiimg,denoised,41.2,7.56471245386488e-05
admm_tv,poiimg,original,50.0,1.007304882737407e-05
admm_tv,poiimg,denoised,41.1,7.82604396037685e-05
admm_tv,poiimg,original,50.0,9.958093041138011e-06
admm_tv,poiimg,denoised,41.1,7.821773351621869e-05
admm_tv,poiimg,original,50.0,1.0002306805074959e-05
admm_tv,poiimg,denoised,41.2,7.585605986895794e-05
admm_tv,poiimg,original,50.0,1.0013840830449826e-05
admm_tv,poiimg,denoised,41.5,7.156588618158506e-05
admm_tv,poiimg,original,50.1,9.803921568627444e-06
admm_tv,poiimg,denoised,41.9,6.517260726850778e-05
admm_tv,poiimg,original,50.1,9.778546712802754e-06
admm_tv,poiimg,denoised,42.2,6.092802604676262e-05
admm_tv,poiimg,original,50.1,9.858131487889281e-06
admm_tv,poiimg,denoised,42.7,5.31426011366004e-05
admm_tv,poiimg,original,50.1,9.728950403690898e-06
admm_tv,poiimg,denoised,43.1,4.887643395425762e-05
admm_tv,poiimg,original,50.2,9.655517108804314e-06
admm_tv,poiimg,denoised,43.8,4.1670840091659844e-05
admm_tv,poiimg,original,50.4,9.077662437524026e-06
admm_tv,poiimg,denoised,39.6,0.0001106502334599658
admm_tv,poiimg,original,50.3,9.37062668204536e-06
admm_tv,poiimg,denoised,44.1,3.902208006042838e-05
admm_tv,poiimg,original,50.3,9.291426374471352e-06
admm_tv,poiimg,denoised,39.6,0.0001107013352933651
admm_tv,poiimg,original,50.1,9.80584390618992e-06
admm_tv,poiimg,denoised,39.8,0.00010490690502242708
admm_tv,poiimg,original,50.1,9.723952326028447e-06
admm_tv,poiimg,denoised,40.4,9.170744519024426e-05
admm_tv,poiimg,original,50.0,9.995770857362558e-06
admm_tv,poiimg,denoised,40.9,8.20924306601588e-05
admm_tv,poiimg,original,50.0,9.915417147251064e-06
admm_tv,poiimg,denoised,41.3,7.347328247377085e-05
admm_tv,poiimg,original,50.0,9.994617454825053e-06
admm_tv,poiimg,denoised,41.3,7.44239256777938e-05
admm_tv,poiimg,original,50.0,1.000768935024989e-05
admm_tv,poiimg,denoised,41.2,7.586053647253897e-05
admm_tv,poiimg,original,50.0,9.990003844675118e-06
admm_tv,poiimg,denoised,39.8,0.00010549391901608916
admm_tv,poiimg,original,50.0,1.0105728565936189e-05
admm_tv,poiimg,denoised,41.3,7.369740232980946e-05
admm_tv,poiimg,original,50.0,1.0072279892349106e-05
admm_tv,poiimg,denoised,41.5,7.084803795403774e-05
admm_tv,poiimg,original,49.9,1.0290272971933885e-05
admm_tv,poiimg,denoised,41.6,6.932916257771563e-05
admm_tv,poiimg,original,50.0,1.0107650903498665e-05
admm_tv,poiimg,denoised,41.5,7.107780252991715e-05
admm_tv,poiimg,original,49.9,1.0146482122260682e-05
admm_tv,poiimg,denoised,41.9,6.525905584732944e-05
admm_tv,poiimg,original,49.9,1.0163014225297971e-05
admm_tv,poiimg,denoised,42.1,6.186121497301023e-05
admm_tv,poiimg,original,49.9,1.0121491733948492e-05
admm_tv,poiimg,denoised,42.3,5.947718852671915e-05
admm_tv,poiimg,original,50.0,1.004998077662437e-05
admm_tv,poiimg,denoised,42.3,5.8231096840923415e-05
admm_tv,poiimg,original,50.0,1.0040369088811996e-05
admm_tv,poiimg,denoised,42.6,5.5197742724902285e-05
admm_tv,poiimg,original,50.0,9.993848519800085e-06
admm_tv,poiimg,denoised,42.8,5.2016195592455275e-05
admm_tv,poiimg,original,50.0,9.963860053825449e-06
admm_tv,poiimg,denoised,39.4,0.00011551644833581529
admm_tv,poiimg,original,50.0,1.004306036139946e-05
admm_tv,poiimg,denoised,43.4,4.567025233776265e-05
admm_tv,poiimg,original,50.2,9.537870049980782e-06
admm_tv,poiimg,denoised,39.5,0.00011112316595448397
admm_tv,poiimg,original,50.2,9.563629373317952e-06
admm_tv,poiimg,denoised,39.2,0.0001193481332005784
admm_tv,poiimg,original,50.0,9.93771626297578e-06
admm_tv,poiimg,denoised,39.5,0.00011325574315075815
admm_tv,poiimg,original,50.1,9.872741253364095e-06
admm_tv,poiimg,denoised,40.1,9.76719493164802e-05
admm_tv,poiimg,original,50.0,9.947712418300664e-06
admm_tv,poiimg,denoised,40.4,9.065006122550609e-05
admm_tv,poiimg,original,50.1,9.860438292964251e-06
admm_tv,poiimg,denoised,40.7,8.603693138856796e-05
admm_tv,poiimg,original,50.0,1.0024221453287205e-05
admm_tv,poiimg,denoised,40.8,8.355919544103496e-05
admm_tv,poiimg,original,50.2,9.603229527104958e-06
admm_tv,poiimg,denoised,39.3,0.00011635170320710444
admm_tv,poiimg,original,50.1,9.867743175701643e-06
admm_tv,poiimg,denoised,42.0,6.342426629156351e-05
admm_tv,poiimg,original,50.1,9.816608996539785e-06
admm_tv,poiimg,denoised,41.8,6.660312741544683e-05
admm_tv,poiimg,original,50.0,9.92887351018838e-06
admm_tv,poiimg,denoised,41.6,6.96322982625019e-05
admm_tv,poiimg,original,50.0,1.0066512879661656e-05
admm_tv,poiimg,denoised,41.6,6.904679927627741e-05
admm_tv,poiimg,original,50.0,9.941945405613221e-06
admm_tv,poiimg,denoised,41.7,6.730482147555651e-05
admm_tv,poiimg,original,50.1,9.86658977316416e-06
admm_tv,poiimg,denoised,41.6,6.980807501490055e-05
admm_tv,poiimg,original,50.1,9.850826605151856e-06
admm_tv,poiimg,denoised,41.8,6.577446447383961e-05
admm_tv,poiimg,original,50.1,9.80315263360245e-06
admm_tv,poiimg,denoised,42.1,6.099201718121569e-05
admm_tv,poiimg,original,50.1,9.79892349096501e-06
admm_tv,poiimg,denoised,42.6,5.494522804746233e-05
admm_tv,poiimg,original,50.0,9.915417147251057e-06
admm_tv,poiimg,denoised,42.8,5.22785196053298e-05
admm_tv,poiimg,original,50.1,9.661284121491736e-06
admm_tv,poiimg,denoised,39.2,0.00012125285825649996
admm_tv,poiimg,original,50.1,9.725105728565928e-06
admm_tv,poiimg,denoised,43.3,4.7199850026065825e-05
admm_tv,poiimg,original,50.3,9.38985005767013e-06
admm_tv,poiimg,denoised,39.5,0.0001121589380582374
admm_tv,poiimg,original,50.3,9.39792387543253e-06
admm_tv,poiimg,denoised,40.4,9.222252513146338e-05
admm_tv,poiimg,original,50.2,9.481737793156484e-06
admm_tv,poiimg,denoised,40.7,8.542986333454972e-05
admm_tv,poiimg,original,50.2,9.557477893118033e-06
admm_tv,poiimg,denoised,41.2,7.620445747196185e-05
admm_tv,poiimg,original,50.1,9.685890042291417e-06
admm_tv,poiimg,denoised,41.3,7.376434755111473e-05
admm_tv,poiimg,original,50.1,9.882352941176466e-06
admm_tv,poiimg,denoised,41.8,6.571281115402674e-05
admm_tv,poiimg,original,50.0,9.919261822376001e-06
admm_tv,poiimg,denoised,41.9,6.406986352260422e-05
admm_tv,poiimg,original,50.3,9.268358323721643e-06
admm_tv,poiimg,denoised,40.0,0.00010065459330121536
admm_tv,poiimg,original,50.0,1.0105344098423689e-05
admm_tv,poiimg,denoised,40.3,9.34175767723364e-05
admm_tv,poiimg,original,49.9,1.0213763936947337e-05
admm_tv,poiimg,denoised,40.8,8.233256154697358e-05
admm_tv,poiimg,original,49.9,1.021953094963476e-05
admm_tv,poiimg,denoised,41.3,7.45183473010272e-05
admm_tv,poiimg,original,49.9,1.012956555171089e-05
admm_tv,poiimg,denoised,41.6,6.888564076840791e-05
admm_tv,poiimg,original,49.9,1.0235678585159566e-05
admm_tv,poiimg,denoised,41.9,6.482928256821556e-05
admm_tv,poiimg,original,49.9,1.0272202998846607e-05
admm_tv,poiimg,denoised,42.1,6.186587441582494e-05
admm_tv,poiimg,original,50.0,1.0006535947712426e-05
admm_tv,poiimg,denoised,42.1,6.175404603459869e-05
admm_tv,poiimg,original,49.9,1.0189158016147625e-05
admm_tv,poiimg,denoised,42.4,5.782815015365523e-05
admm_tv,poiimg,original,50.0,1.0085736255286424e-05
admm_tv,poiimg,denoised,42.4,5.7890411002511663e-05
admm_tv,poiimg,original,50.0,1.0062668204536714e-05
admm_tv,poiimg,denoised,42.7,5.3134095645197874e-05
admm_tv,poiimg,original,50.2,9.597078046905034e-06
admm_tv,poiimg,denoised,39.6,0.00011071902599156267
admm_tv,poiimg,original,50.0,1.0031141868512107e-05
admm_tv,poiimg,denoised,43.3,4.66107858162894e-05
admm_tv,poiimg,original,50.2,9.642829680891966e-06
admm_tv,poiimg,denoised,39.6,0.00010983765754291772
admm_tv,poiimg,original,50.3,9.30680507497116e-06
admm_tv,poiimg,denoised,40.5,9.014478352705228e-05
admm_tv,poiimg,original,50.1,9.814302191464814e-06
admm_tv,poiimg,denoised,40.0,9.926282598062903e-05
admm_tv,poiimg,original,50.0,9.926182237600925e-06
admm_tv,poiimg,denoised,39.9,0.00010307018584268834
admm_tv,poiimg,original,50.1,9.717800845828533e-06
admm_tv,poiimg,denoised,39.9,0.00010130928121518866
admm_tv,poiimg,original,50.3,9.326028450595932e-06
admm_tv,poiimg,denoised,40.2,9.454221832647489e-05
admm_tv,poiimg,original,50.3,9.432141484044587e-06
admm_tv,poiimg,denoised,40.6,8.680352045788784e-05
admm_tv,poiimg,original,50.1,9.885044213763936e-06
admm_tv,poiimg,denoised,38.2,0.0001519557233708828
admm_tv,poiimg,original,50.0,1.0089580930411377e-05
admm_tv,poiimg,denoised,40.5,8.99824053222827e-05
admm_tv,poiimg,original,49.9,1.0173779315647839e-05
admm_tv,poiimg,denoised,40.4,9.152466466274693e-05
admm_tv,poiimg,original,49.9,1.0148404459823157e-05
admm_tv,poiimg,denoised,40.5,8.955321015023767e-05
admm_tv,poiimg,original,50.0,1.00569011918493e-05
admm_tv,poiimg,denoised,40.6,8.629637189906082e-05
admm_tv,poiimg,original,50.0,9.966166858900436e-06
admm_tv,poiimg,denoised,41.0,7.9973790905698e-05
admm_tv,poiimg,original,50.0,9.976547481737778e-06
admm_tv,poiimg,denoised,41.4,7.302375085520086e-05
admm_tv,poiimg,original,50.0,9.951557093425593e-06
admm_tv,poiimg,denoised,42.2,6.039916293783697e-05
admm_tv,poiimg,original,50.1,9.843137254901962e-06
admm_tv,poiimg,denoised,42.5,5.5806923323739135e-05
admm_tv,poiimg,original,50.0,9.9119569396386e-06
admm_tv,poiimg,denoised,42.6,5.52928580236867e-05
admm_tv,poiimg,original,50.1,9.743560169165703e-06
admm_tv,poiimg,denoised,43.2,4.75699995409229e-05
admm_tv,poiimg,original,50.3,9.413302575932337e-06
admm_tv,poiimg,denoised,38.8,0.00013256915337032897
admm_tv,poiimg,original,50.4,9.07689350249904e-06
admm_tv,poiimg,denoised,44.1,3.8533526849823925e-05
admm_tv,poiimg,original,50.2,9.569396386005377e-06
admm_tv,poiimg,denoised,38.9,0.00012954021231997254
admm_tv,poiimg,original,50.1,9.775086505190307e-06
admm_tv,poiimg,denoised,39.1,0.00012172869258017638
admm_tv,poiimg,original,50.0,9.973856209150337e-06
admm_tv,poiimg,denoised,40.0,0.00010062434331888308
admm_tv,poiimg,original,50.0,1.0060745866974249e-05
admm_tv,poiimg,denoised,40.6,8.622270358869185e-05
admm_tv,poiimg,original,50.0,1.0106497500961178e-05
admm_tv,poiimg,denoised,40.9,8.105607769195521e-05
admm_tv,poiimg,original,49.9,1.0144175317185694e-05
admm_tv,poiimg,denoised,40.8,8.31192556291113e-05
admm_tv,poiimg,original,49.9,1.0279123414071503e-05
admm_tv,poiimg,denoised,40.6,8.737610191434714e-05
