model,noise,type,PSNR,MSE
AE,poiimg,denoised,27.46180848,0.001793986
AE,poiimg,original,46.51001619,2.23E-05
AE,poiimg,denoised,28.14795814,0.001531807
AE,poiimg,original,48.12754773,1.54E-05
AE,poiimg,denoised,28.31901991,0.001472645
AE,poiimg,original,47.01523841,1.99E-05
AE,poiimg,denoised,28.27121675,0.001488944
AE,poiimg,original,47.38794334,1.82E-05
AE,poiimg,denoised,28.37885836,0.001452493
AE,poiimg,original,47.15961951,1.92E-05
AE,poiimg,denoised,28.41467196,0.001440565
AE,poiimg,original,46.12359809,2.44E-05
AE,poiimg,denoised,28.99684205,0.001259841
AE,poiimg,original,48.28069527,1.49E-05
AE,poiimg,denoised,29.54118302,0.001111429
AE,poiimg,original,47.48584943,1.78E-05
AE,poiimg,denoised,29.99765389,0.00100054
AE,poiimg,original,47.31733062,1.85E-05
AE,poiimg,denoised,30.48660168,0.000894005
AE,poiimg,original,48.14156576,1.53E-05
AE,poiimg,denoised,31.16008003,0.000765582
AE,poiimg,original,48.20582065,1.51E-05
AE,poiimg,denoised,27.71349332,0.001692975
AE,poiimg,original,48.55712549,1.39E-05
AE,poiimg,denoised,31.86244603,0.000651261
AE,poiimg,original,49.09922515,1.23E-05
AE,poiimg,denoised,28.00824691,0.001581886
AE,poiimg,original,47.75643907,1.68E-05
AE,poiimg,denoised,28.2838673,0.001484613
