model,noise,type,PSNR,MSE
wiener,gau10,denoised,47.14780684755059,1.9284985436953653e-05
wiener,gau10,original,29.150318236670213,0.0012160968858131484
wiener,gau10,denoised,47.10523293190725,1.9474965940305044e-05
wiener,gau10,original,29.258551995376802,0.0011861641676278356
wiener,gau10,denoised,47.055662081272885,1.9698528805548487e-05
wiener,gau10,original,29.340678199757058,0.0011639442522106882
wiener,gau10,denoised,46.93041395624903,2.0274894562020623e-05
wiener,gau10,original,29.301201817186907,0.0011745724721261052
wiener,gau10,denoised,46.81521628933474,2.081988714478865e-05
wiener,gau10,original,29.447463276735984,0.0011356739715494039
wiener,gau10,denoised,46.69499583883781,2.1404269776057766e-05
wiener,gau10,original,29.517278899979196,0.0011175632449058053
wiener,gau10,denoised,46.51682062705867,2.230067134187965e-05
wiener,gau10,original,29.314717663310603,0.0011709227220299886
wiener,gau10,denoised,46.97341383481674,2.0075141565836195e-05
wiener,gau10,original,29.61130749819418,0.0010936270665128792
wiener,gau10,denoised,46.32426614052808,2.3311669965133427e-05
wiener,gau10,original,29.34483891518838,0.0011628296808919645
wiener,gau10,denoised,46.98868655785394,2.0004667817865647e-05
wiener,gau10,original,29.29980180966493,0.0011749511726259134
wiener,gau10,denoised,46.99545816758218,1.9973500429209654e-05
wiener,gau10,original,29.265223816603,0.0011843433294886582
wiener,gau10,denoised,47.07420404724037,1.9614606290282426e-05
wiener,gau10,original,29.197105003283337,0.0012030661284121492
wiener,gau10,denoised,47.23029868834604,1.89221347617877e-05
wiener,gau10,original,29.141915271580853,0.0012184521337946946
wiener,gau10,denoised,47.37458831571058,1.830379606745645e-05
wiener,gau10,original,29.105989480641927,0.0012285732410611302
wiener,gau10,denoised,47.35166753061475,1.8400653485929107e-05
wiener,gau10,original,29.171457763918962,0.001210191849288735
wiener,gau10,denoised,47.28816501119735,1.867168443536384e-05
wiener,gau10,original,29.268071193918637,0.0011835670895809305
wiener,gau10,denoised,47.16560686290046,1.9206105658167544e-05
wiener,gau10,original,28.9059767232137,0.0012864778931180312
wiener,gau10,denoised,47.56890401046761,1.750288337262822e-05
wiener,gau10,original,28.90235449406301,0.0012875513264129182
wiener,gau10,denoised,47.51785673240101,1.7709827325936786e-05
wiener,gau10,original,28.86792847735241,0.0012977981545559398
wiener,gau10,denoised,47.559402698692615,1.7541217361202344e-05
wiener,gau10,original,28.898474847807652,0.0012887020376778162
wiener,gau10,denoised,47.524717424723676,1.7681872617356678e-05
wiener,gau10,original,28.93651965555296,0.0012774621299500189
wiener,gau10,denoised,47.48858502727472,1.782959578013366e-05
wiener,gau10,original,28.996832603426036,0.001259843906189927
wiener,gau10,denoised,47.5037086057411,1.7767615178087593e-05
wiener,gau10,original,28.956658421271463,0.0012715520953479429
wiener,gau10,denoised,47.43900189804953,1.8034321606616986e-05
wiener,gau10,original,29.012441312951932,0.0012553241061130337
wiener,gau10,denoised,47.34313325734156,1.8436847959491368e-05
wiener,gau10,original,28.976574395334307,0.001265734332948866
wiener,gau10,denoised,47.272258746507426,1.8740195852153645e-05
wiener,gau10,original,29.123286831554307,0.0012236897347174165
wiener,gau10,denoised,47.11827950949999,1.9416549265630522e-05
wiener,gau10,original,29.198898525026607,0.0012025693963860053
wiener,gau10,denoised,47.09835480436685,1.950583380386292e-05
wiener,gau10,original,29.23206327311826,0.0011934209919261822
wiener,gau10,denoised,47.025041023121354,1.9837909180121993e-05
wiener,gau10,original,29.142939053077733,0.0012181649365628606
wiener,gau10,denoised,47.16366829452119,1.9214680637045453e-05
wiener,gau10,original,29.08318981821895,0.0012350399846212995
wiener,gau10,denoised,47.21328165746307,1.899642311586097e-05
wiener,gau10,original,29.05338433258833,0.0012435451749327182
wiener,gau10,denoised,47.32192588541772,1.852709854247017e-05
wiener,gau10,original,28.955163016531362,0.0012719900038446752
wiener,gau10,denoised,47.35467919952266,1.838789774804905e-05
wiener,gau10,original,29.002864435359307,0.0012580953479430991
wiener,gau10,denoised,47.39858617587772,1.8202933496253627e-05
wiener,gau10,original,29.01583309161472,0.0012543440984236832
wiener,gau10,denoised,47.392886546708795,1.822683849273596e-05
wiener,gau10,original,28.985428462435106,0.0012631564782775856
wiener,gau10,denoised,47.50512868275359,1.7761806387452938e-05
wiener,gau10,original,29.160866191759066,0.001213146866589773
wiener,gau10,denoised,47.21688548378615,1.8980666200679828e-05
wiener,gau10,original,28.967038025933718,0.0012685167243367936
wiener,gau10,denoised,47.532066703002435,1.7651976056910007e-05
wiener,gau10,original,28.97000856573373,0.0012676493656286045
wiener,gau10,denoised,47.562237364571494,1.752977184012847e-05
wiener,gau10,original,28.9841623012238,0.0012635247981545561
wiener,gau10,denoised,47.54859650602189,1.758491807664977e-05
wiener,gau10,original,29.041477400530127,0.0012469592464436755
wiener,gau10,denoised,47.46548541135003,1.792468196830265e-05
wiener,gau10,original,29.066391831335746,0.0012398262206843524
wiener,gau10,denoised,47.40987773551608,1.8155667746843836e-05
wiener,gau10,original,29.19251074872855,0.001204339484813533
wiener,gau10,denoised,47.31118657028779,1.8572969389837822e-05
wiener,gau10,original,29.271439968296924,0.0011826493656286042
wiener,gau10,denoised,47.16058732875178,1.9228316724874483e-05
wiener,gau10,original,29.32351207071061,0.0011685540176855054
wiener,gau10,denoised,46.97800516428381,2.0053929487749632e-05
wiener,gau10,original,29.350094660511637,0.0011614232987312571
wiener,gau10,denoised,46.794462522955314,2.091961789477358e-05
wiener,gau10,original,29.52210893507585,0.0011163210303729335
wiener,gau10,denoised,46.549912874597396,2.2131391077524438e-05
wiener,gau10,original,29.19728404454179,0.0012030165321030373
wiener,gau10,denoised,47.24187070111454,1.887178281670743e-05
wiener,gau10,original,29.632919228736178,0.0010881983852364476
wiener,gau10,denoised,46.35896415584463,2.312616310983018e-05
wiener,gau10,original,29.10536435187862,0.0012287500961168784
wiener,gau10,denoised,47.31714461063093,1.85475067982998e-05
wiener,gau10,original,29.037801968062173,0.0012480149942329874
wiener,gau10,denoised,47.44711034875425,1.800068222372115e-05
wiener,gau10,original,28.966487856403102,0.0012686774317570164
wiener,gau10,denoised,47.54119406468439,1.761491669046222e-05
wiener,gau10,original,29.04519213086253,0.0012458931180315265
wiener,gau10,denoised,47.545516574654144,1.7597393379078882e-05
wiener,gau10,original,28.956196221895762,0.0012716874279123413
wiener,gau10,denoised,47.5861044610621,1.7433699419597323e-05
wiener,gau10,original,28.95960609919875,0.001270689350249904
wiener,gau10,denoised,47.537748260287294,1.7628898365521393e-05
wiener,gau10,original,28.908003219701442,0.0012858777393310267
wiener,gau10,denoised,47.60822857238181,1.734511336868859e-05
wiener,gau50,original,15.73457415295201,0.02670192579777009
wiener,gau50,denoised,47.14206520273695,1.931049825552833e-05
wiener,gau50,original,15.57925656022145,0.027674153402537486
wiener,gau50,denoised,47.331968051267815,1.848430793240601e-05
wiener,gau50,original,15.555313738499345,0.027827143406382163
wiener,gau50,denoised,47.36357327137291,1.8350279048814653e-05
wiener,gau50,original,15.579276289824806,0.0276740276816609
wiener,gau50,denoised,47.30752632662775,1.85886293283958e-05
wiener,gau50,original,15.636302284903405,0.02731302306805075
wiener,gau50,denoised,47.25118843492432,1.883133704608863e-05
wiener,gau50,original,15.678203791171406,0.027050769319492504
wiener,gau50,denoised,47.223400764740035,1.8952212774737175e-05
wiener,gau50,original,15.697976933707018,0.02692788888888889
wiener,gau50,denoised,47.166378523921935,1.9202693391345667e-05
wiener,gau50,original,15.73468177162328,0.026701264129181085
wiener,gau50,denoised,47.12306026099018,1.9395187119028148e-05
wiener,gau50,original,15.8189223551559,0.026188327566320647
wiener,gau50,denoised,47.0796257882105,1.9590134655083498e-05
wiener,gau50,original,15.943254532043376,0.025449224144559787
wiener,gau50,denoised,46.936849577920164,2.0244872324457102e-05
wiener,gau50,original,16.052113480398294,0.024819249903883126
wiener,gau50,denoised,46.80738697085439,2.085745440682457e-05
wiener,gau50,original,15.733773381199756,0.026706849673202613
wiener,gau50,denoised,47.118477303715245,1.9415664982308635e-05
wiener,gau50,original,16.09777280354943,0.024559680891964628
wiener,gau50,denoised,46.67139099763185,2.1520923327365995e-05
wiener,gau50,original,15.665882489907588,0.027127623606305263
wiener,gau50,denoised,47.2094246405713,1.9013301541275865e-05
wiener,gau50,original,15.629643673816457,0.02735493156478277
wiener,gau50,denoised,47.29264504140712,1.8652433308860174e-05
wiener,gau50,original,15.587627783756757,0.0276208615916955
wiener,gau50,denoised,47.324884316535304,1.851448210763525e-05
wiener,gau50,original,15.454908602428446,0.028477977316416762
wiener,gau50,denoised,47.40147766933393,1.819081818103329e-05
wiener,gau50,original,15.49741566210277,0.02820060553633218
wiener,gau50,denoised,47.408562808188066,1.816116562884522e-05
wiener,gau50,original,15.493699479015026,0.02822474663590926
wiener,gau50,denoised,47.37717788000658,1.8292885330543872e-05
wiener,gau50,original,15.501358915681164,0.02817501191849289
wiener,gau50,denoised,47.38113196544731,1.8276237936445333e-05
wiener,gau50,original,15.420138774648516,0.028706888504421376
wiener,gau50,denoised,47.41527196991497,1.8133131165057068e-05
wiener,gau50,original,15.40129892648775,0.028831690503652443
wiener,gau50,denoised,47.500815532643344,1.7779455101597114e-05
wiener,gau50,original,15.380313325889585,0.028971345636293732
wiener,gau50,denoised,47.44592495672576,1.8005596119342333e-05
wiener,gau50,original,15.454945071694862,0.028477738177623987
wiener,gau50,denoised,47.46096904042107,1.7943332129460833e-05
wiener,gau50,original,15.412665605193322,0.02875632871972318
wiener,gau50,denoised,47.415333764553814,1.8132873155258076e-05
wiener,gau50,original,15.5009039814205,0.028177963475586317
wiener,gau50,denoised,47.39562119564294,1.8215365099212565e-05
wiener,gau50,original,15.510216423538466,0.02811760707420223
wiener,gau50,denoised,47.331834810723755,1.8484875035403736e-05
wiener,gau50,original,15.501680782158346,0.028172923875432524
wiener,gau50,denoised,47.31938919205773,1.8537923293419586e-05
wiener,gau50,original,15.622864651301837,0.027397663975394084
wiener,gau50,denoised,47.26725780020586,1.876178781263219e-05
wiener,gau50,original,15.577740243358546,0.027683817377931567
wiener,gau50,denoised,47.232358452609866,1.8913162532682252e-05
wiener,gau50,original,15.673034090553429,0.02708298885044214
wiener,gau50,denoised,47.20240964659831,1.9044037822686825e-05
wiener,gau50,original,15.44176264114352,0.02856430988081507
wiener,gau50,denoised,47.381691200613965,1.8273884681368703e-05
wiener,gau50,original,15.829298320306226,0.026125834294502114
wiener,gau50,denoised,47.00141002661059,1.9946146170551196e-05
wiener,gau50,original,15.45203711088786,0.02849681276432141
wiener,gau50,denoised,47.31693222732672,1.8548413850372438e-05
wiener,gau50,original,15.56875666659,0.027741141868512103
wiener,gau50,denoised,47.32622021192349,1.850878790504503e-05
wiener,gau50,original,15.484348795649984,0.028285582083813918
wiener,gau50,denoised,47.400416050286886,1.8195265412210155e-05
wiener,gau50,original,15.426239392762973,0.02866659169550173
wiener,gau50,denoised,47.426530151574774,1.808618566642338e-05
wiener,gau50,original,15.353172513899207,0.029152966166858908
wiener,gau50,denoised,47.403293834831544,1.818321259755256e-05
wiener,gau50,original,15.371725146680653,0.029028693194925032
wiener,gau50,denoised,47.447874697813866,1.7997514420671727e-05
wiener,gau50,original,15.466170453739275,0.028404225682429837
wiener,gau50,denoised,47.446351521959905,1.8003827691590264e-05
wiener,gau50,original,15.600570603908627,0.027538668589004237
wiener,gau50,denoised,47.20341073964222,1.903964848378577e-05
wiener,gau50,original,15.559696311931427,0.02779907650903499
wiener,gau50,denoised,47.3267585721345,1.8506493660517472e-05
wiener,gau50,original,15.47406199840497,0.028352659361783925
wiener,gau50,denoised,47.35934473211476,1.8368154630074937e-05
wiener,gau50,original,15.62579131128772,0.027379207227989238
wiener,gau50,denoised,47.26756882681223,1.876044420674151e-05
wiener,gau50,original,15.635554206302087,0.027317728181468662
wiener,gau50,denoised,47.222263082992676,1.895717816385387e-05
wiener,gau50,original,15.570382022856204,0.027730761630142257
wiener,gau50,denoised,47.20403169901968,1.903692636697789e-05
wiener,gau50,original,15.626259335462384,0.02737625682429835
wiener,gau50,denoised,47.20215911064562,1.9045136467496186e-05
wiener,gau50,original,15.699348810154802,0.026919384083044985
wiener,gau50,denoised,47.14894367473588,1.927993798011096e-05
wiener,gau50,original,15.790084511618845,0.02636280084582853
wiener,gau50,denoised,47.124133377946976,1.9390395270678187e-05
wiener,gau50,original,15.856610054730904,0.025962050749711654
wiener,gau50,denoised,46.98275289511135,2.003201840212404e-05
wiener,gau50,original,15.96146061300186,0.025342761630142253
wiener,gau50,denoised,46.941238547906195,2.0224423237965828e-05
wiener,gau50,original,15.623112090688062,0.02739610303729335
wiener,gau50,denoised,47.14779303847378,1.928504675669857e-05
wiener,gau50,original,16.167585070399518,0.024168043444828917
wiener,gau50,denoised,46.79721414262253,2.0906367760858028e-05
wiener,gau50,original,15.741647260876125,0.02665847327950788
wiener,gau50,denoised,47.11010960279979,1.945310987233952e-05
wiener,gau50,original,15.74239918196838,0.02665385813148789
wiener,gau50,denoised,47.104291756865216,1.9479186886898776e-05
wiener,gau50,original,15.646146336066575,0.027251183391003464
wiener,gau50,denoised,47.224541383025844,1.8947235874764467e-05
wiener,gau50,original,15.539640862149586,0.027927747789311803
wiener,gau50,denoised,47.33476660724802,1.8472400641556225e-05
wiener,gau50,original,15.4871486444479,0.028267352556708963
wiener,gau50,denoised,47.36865561577383,1.8328817139253768e-05
wiener,gau50,original,15.467250043152413,0.02839716570549788
wiener,gau50,denoised,47.39277200218437,1.822731922923309e-05
wiener,gau50,original,15.516346747349234,0.028077945405613224
wiener,gau50,denoised,47.37655835006614,1.829549503409925e-05
wiener,gau50,original,15.599134169139283,0.0275477785467128
wiener,gau50,denoised,47.277195819251226,1.87189040456833e-05
wiener,gau50,original,15.281181165057072,0.029640251441753168
wiener,gau50,denoised,47.47532894875989,1.7884100639850257e-05
wiener,gau50,original,15.324527652817615,0.029345886582083806
wiener,gau50,denoised,47.50780909621921,1.7750847395761228e-05
wiener,gau50,original,15.312023283275929,0.02943050211457132
wiener,gau50,denoised,47.50958053976177,1.7743608479955728e-05
wiener,gau50,original,15.316059369468965,0.029403163783160324
wiener,gau50,denoised,47.53421729207677,1.76432371134704e-05
wiener,gau50,original,15.385334148771241,0.028937871587850824
wiener,gau50,denoised,47.486316155163315,1.7838912877872738e-05
wiener,gau50,original,15.338015641385422,0.029254887735486356
wiener,gau50,denoised,47.47285505360353,1.7894290958973984e-05
wiener,gau50,original,15.397616429345991,0.028856148019992305
wiener,gau50,denoised,47.4292191126619,1.8074990958943108e-05
wiener,gau50,original,15.45284764850762,0.028491494809688583
wiener,gau50,denoised,47.38877300870957,1.8244110715901636e-05
wiener,gau50,original,15.489884750262888,0.028249549404075355
wiener,gau50,denoised,47.32508561052146,1.851362398769764e-05
wiener,gau50,original,15.582906251620846,0.027650906574394462
wiener,gau50,denoised,47.27290950000085,1.873738800291888e-05
wiener,gau50,original,15.67340784123008,0.02708065820838139
wiener,gau50,denoised,47.21862481440024,1.8973066047985372e-05
wiener,gau50,original,15.674701234732803,0.02707259438677432
wiener,gau50,denoised,47.217598574384155,1.8977549922658647e-05
wiener,gau50,original,15.555176933068026,0.027828019992310653
wiener,gau50,denoised,47.28849314723383,1.867027372872915e-05
wiener,gau50,original,15.621822817981212,0.02740423721645521
wiener,gau50,denoised,47.204771838653905,1.9033682304770906e-05
wiener,gau50,original,15.50022578703726,0.02818236409073433
wiener,gau50,denoised,47.330301671597844,1.849140168705915e-05
wiener,gau50,original,15.483308442980736,0.028292358708189164
wiener,gau50,denoised,47.37201326930479,1.831465208848323e-05
wiener,gau50,original,15.549258705504887,0.02786596770472895
wiener,gau50,denoised,47.359140296055834,1.8369019297180475e-05
wiener,gau50,original,15.544144812486119,0.02789879969242599
wiener,gau50,denoised,47.33419563271072,1.847482939997084e-05
wiener,gau50,original,15.458128693527375,0.028456870049980768
wiener,gau50,denoised,47.400577898900316,1.8194587341516642e-05
wiener,gau50,original,15.605667580923855,0.027506367550941945
wiener,gau50,denoised,47.28571704515623,1.8682211977309554e-05
wiener,gau50,original,15.380886759829394,0.028967520569011918
wiener,gau50,denoised,47.4736888845509,1.7890855644475852e-05
wiener,gau50,original,15.2847405526151,0.029615968858131482
wiener,gau50,denoised,47.493893892766216,1.7807813993894082e-05
wiener,gau50,original,15.38087840187072,0.028967576316801233
wiener,gau50,denoised,47.4925597981032,1.7813285156880812e-05
wiener,gau50,original,15.410674450150076,0.028769515955401767
wiener,gau50,denoised,47.404552865987704,1.8177942000285046e-05
wiener,gau50,original,15.406227603096044,0.02879898885044213
wiener,gau50,denoised,47.403417173498774,1.818269620569049e-05
wiener,gau50,original,15.491860053012445,0.02823670357554786
wiener,gau50,denoised,47.34764660306653,1.8417697671158404e-05
wiener,gau50,original,15.591777763208055,0.027594480584390617
wiener,gau50,denoised,47.26790799822591,1.875897912758712e-05
wiener,gau50,original,15.667432302465668,0.027117944636678205
wiener,gau50,denoised,47.14435766348246,1.930030773288602e-05
wiener,gau50,original,15.767142184099274,0.026502435217224143
wiener,gau50,denoised,47.075907904697466,1.960691244669168e-05
wiener,gau50,original,15.94185359288175,0.025457434832756632
wiener,gau50,denoised,46.9022531644804,2.0406789447390242e-05
wiener,gau50,original,15.604050387827922,0.027516612072279897
wiener,gau50,denoised,47.25325299043784,1.8822387104795888e-05
wiener,gau50,original,16.00806419043838,0.025072265667051136
wiener,gau50,denoised,46.80513546659763,2.0868270298874995e-05
wiener,gau50,original,15.54825750235391,0.027872392541330258
wiener,gau50,denoised,47.28831566610992,1.867103673378957e-05
wiener,gau50,original,15.391431337878842,0.02889727335640138
wiener,gau50,denoised,47.407982377488786,1.8163593014629327e-05
wiener,gau50,original,15.427931367869947,0.02865542560553633
wiener,gau50,denoised,47.42628244098597,1.8087217286132434e-05
wiener,gau50,original,15.306237622611551,0.0294697354863514
wiener,gau50,denoised,47.519051062021425,1.770495771231423e-05
wiener,gau50,original,15.294219361684904,0.029551400230680508
wiener,gau50,denoised,47.55187734172496,1.7571638736695983e-05
wiener,gau50,original,15.305155346890546,0.02947708035371012
wiener,gau50,denoised,47.50669773943032,1.7755390407457158e-05
wiener,gau50,original,15.258727053159609,0.029793895809304118
wiener,gau50,denoised,47.542420570314405,1.7609942705081478e-05
wiener,poi50,original,14.076758239862759,0.039113274509803925
wiener,poi50,denoised,14.062280682827868,0.03924387933678565
wiener,poi50,original,14.134764176017075,0.03859433679354095
wiener,poi50,denoised,14.116336237154023,0.03875844781801603
wiener,poi50,original,14.154372374687728,0.03842047789311803
wiener,poi50,denoised,14.137168721637543,0.03857297429379594
wiener,poi50,original,14.170569735617665,0.03827745251826221
wiener,poi50,denoised,14.153191323612814,0.03843092764994758
wiener,poi50,original,14.175808699738058,0.038231305651672425
wiener,poi50,denoised,14.159362603620465,0.03837635647796947
wiener,poi50,original,14.177708680374053,0.03821458362168397
wiener,poi50,denoised,14.161700770174885,0.03835570087062391
wiener,poi50,original,14.170357870995504,0.0382793198769704
wiener,poi50,denoised,14.15439425036604,0.03842028436731166
wiener,poi50,original,14.19366017022676,0.03807448019992311
wiener,poi50,denoised,14.178477853627584,0.03820781608627632
wiener,poi50,original,14.193959484617283,0.03807185620915032
wiener,poi50,denoised,14.180831347337193,0.03818711642323673
wiener,poi50,original,14.174003802322604,0.03824719761630142
wiener,poi50,denoised,14.161384072057041,0.03835849796376972
wiener,poi50,original,14.177665511610142,0.03821496347558631
wiener,poi50,denoised,14.165732563195109,0.038320109700512396
wiener,poi50,original,14.077692511912048,0.03910486120722799
wiener,poi50,denoised,14.06396773696281,0.03922863767609715
wiener,poi50,original,14.149341503632535,0.03846500999615532
wiener,poi50,denoised,14.138973860330712,0.03855694482471461
wiener,poi50,original,14.093209057097003,0.038965396001537866
wiener,poi50,denoised,14.078423090551446,0.03909828346455833
wiener,poi50,original,14.114485724583393,0.0387749661668589
wiener,poi50,denoised,14.099112216951497,0.03891246815768608
wiener,poi50,original,14.110967620039535,0.03880638946559015
wiener,poi50,denoised,14.093837815166587,0.03895975512080511
wiener,poi50,original,14.107420721002946,0.038838095732410614
wiener,poi50,denoised,14.08909177787622,0.039002354216205085
wiener,poi50,original,14.117102993221927,0.03875160553633218
wiener,poi50,denoised,14.097838667080191,0.038923880744714916
wiener,poi50,original,14.140494641163688,0.03854344559784698
wiener,poi50,denoised,14.121443638108532,0.03871289380167225
wiener,poi50,original,14.155276984117311,0.03841247597078047
wiener,poi50,denoised,14.136362889939873,0.038580132158006174
wiener,poi50,original,14.134133268812793,0.038599943867743174
wiener,poi50,denoised,14.11558505835007,0.03876515226482226
wiener,poi50,original,14.138391463883783,0.03856211572472125
wiener,poi50,denoised,14.119338354223407,0.03873166479518076
wiener,poi50,original,14.175083201071242,0.03823769281045752
wiener,poi50,denoised,14.155179440839792,0.0384133387311972
wiener,poi50,original,14.181552594841161,0.038180775086505185
wiener,poi50,denoised,14.161718258962669,0.03835554641474428
wiener,poi50,original,14.172913585916799,0.0382568000768935
wiener,poi50,denoised,14.153034173977213,0.03843231829979396
wiener,poi50,original,14.168031006571265,0.03829983467896963
wiener,poi50,denoised,14.148534255801417,0.03847216037065008
wiener,poi50,original,14.167984751417297,0.03830024259900039
wiener,poi50,denoised,14.149821300162708,0.03846076072298099
wiener,poi50,original,14.163538404792636,0.03833947481737793
wiener,poi50,denoised,14.145796275677512,0.038496422530538116
wiener,poi50,original,14.166602032650612,0.038312438677431754
wiener,poi50,denoised,14.14914302014469,0.038466767983909404
wiener,poi50,original,14.17927632925993,0.038200792003075745
wiener,poi50,denoised,14.161919771478404,0.038353766759772874
wiener,poi50,original,14.185446705727895,0.03814655555555555
wiener,poi50,denoised,14.16835179473129,0.03829700579666363
wiener,poi50,original,14.153257051991769,0.03843034602076125
wiener,poi50,denoised,14.135059456033838,0.03859171282536196
wiener,poi50,original,14.235087595026172,0.03771301384083045
wiener,poi50,denoised,14.218782918228195,0.037854865562892887
wiener,poi50,original,14.105081262391767,0.03885902268358324
wiener,poi50,denoised,14.087444673543029,0.03901714904617775
wiener,poi50,original,14.092344445067157,0.03897315417147251
wiener,poi50,denoised,14.074316712630674,0.03913526948717165
wiener,poi50,original,14.134352414752575,0.038597996155324873
wiener,poi50,denoised,14.115017987346523,0.03877021427457412
wiener,poi50,original,14.1304530015109,0.0386326678200692
wiener,poi50,denoised,14.111571045707649,0.038800997929263364
wiener,poi50,original,14.137627814051504,0.03856889696270665
wiener,poi50,denoised,14.118965667934331,0.038734988664213224
