model,noise,type,PSNR,MSE
admm_tv,gau10,original,29.059865058440167,0.0012416908881199538
admm_tv,gau10,denoised,30.80060049412152,0.0008316487720071448
admm_tv,gau10,original,29.142601877498198,0.0012182595155709342
admm_tv,gau10,denoised,30.759346619732078,0.0008395862897248801
admm_tv,gau10,original,29.057422397130626,0.0012423894655901574
admm_tv,gau10,denoised,30.913892069058555,0.0008102346146965339
admm_tv,gau10,original,28.97873045735492,0.001265106113033449
admm_tv,gau10,denoised,30.622995599857607,0.0008663640842815146
admm_tv,gau10,original,29.108114232014323,0.0012279723183391002
admm_tv,gau10,denoised,30.77830150061768,0.0008359298814173693
admm_tv,gau10,original,29.07006728767455,0.0012387773933102651
admm_tv,gau10,denoised,30.773395698442,0.0008368746835900697
admm_tv,gau10,original,29.064353348357912,0.0012404083044982698
admm_tv,gau10,denoised,30.67542033278505,0.0008559688625928918
admm_tv,gau10,original,29.024472861815482,0.0012518512110726646
admm_tv,gau10,denoised,30.684184813179307,0.0008542431769776897
admm_tv,gau10,original,29.18457935065641,0.0012065409457900807
admm_tv,gau10,denoised,30.76898007612429,0.0008377259957531391
admm_tv,gau10,original,29.17619415169312,0.001208872741253364
admm_tv,gau10,denoised,30.81062105860081,0.0008297321039972352
admm_tv,gau10,original,29.104928174018397,0.001228873510188389
admm_tv,gau10,denoised,30.79976651143975,0.0008318084901940093
admm_tv,gau10,original,29.27034451238562,0.0011829477124183005
admm_tv,gau10,denoised,30.970644562898027,0.0007997155555412866
admm_tv,gau10,original,29.38375365041044,0.0011524567474048442
admm_tv,gau10,denoised,31.104973483470225,0.0007753586774189849
admm_tv,gau10,original,29.068495945855354,0.0012392256824298347
admm_tv,gau10,denoised,30.933814372948,0.0008065263535757758
admm_tv,gau10,original,29.4143286032558,0.0011443717800845828
admm_tv,gau10,denoised,31.22186429175105,0.0007547681595113219
admm_tv,gau10,original,29.099516962460104,0.0012304056132256822
admm_tv,gau10,denoised,31.070560074631928,0.0007815270108420164
admm_tv,gau10,original,29.091116813465142,0.0012327877739331027
admm_tv,gau10,denoised,31.121408555020494,0.0007724300208618869
admm_tv,gau10,original,29.0674531906282,0.0012395232602845062
admm_tv,gau10,denoised,31.05070021281625,0.0007851090413062835
admm_tv,gau10,original,29.02137954391263,0.0012527431757016533
admm_tv,gau10,denoised,30.851011994529138,0.0008220510729971302
admm_tv,gau10,original,29.036797320211267,0.001248303729334871
admm_tv,gau10,denoised,30.741924306824647,0.0008429611690079843
admm_tv,gau10,original,29.01815257565164,0.0012536743560169169
admm_tv,gau10,denoised,30.708038569727,0.0008495640821373407
admm_tv,gau10,original,29.05364885461689,0.001243469434832757
admm_tv,gau10,denoised,30.67078586243269,0.0008568827769665468
admm_tv,gau10,original,29.347121179063283,0.0011622187620146096
admm_tv,gau10,denoised,31.443190997794694,0.0007172670824690787
admm_tv,gau10,original,29.137562441447,0.001219673971549404
admm_tv,gau10,denoised,30.75310466030286,0.0008407938646977431
admm_tv,gau10,original,29.141264398137803,0.0012186347558631296
admm_tv,gau10,denoised,30.731133390074817,0.0008450582792322343
admm_tv,gau10,original,29.18426521875384,0.001206628219915417
admm_tv,gau10,denoised,30.77110857219464,0.0008373155232088192
admm_tv,gau10,original,29.20910737501707,0.0011997458669742408
admm_tv,gau10,denoised,30.79036206697364,0.0008336116843487299
admm_tv,gau10,original,29.150318236670213,0.0012160968858131484
admm_tv,gau10,denoised,30.777299616906014,0.0008361227462078554
admm_tv,gau10,original,29.258551995376802,0.0011861641676278356
admm_tv,gau10,denoised,30.891812086711106,0.0008143644208828287
admm_tv,gau10,original,29.340678199757058,0.0011639442522106882
admm_tv,gau10,denoised,31.009890933209032,0.0007925212332574863
